YearStart,LocationAbbr,LocationDesc,Class,Topic,Question,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1,latitude,longitude,total_individuals
2021,SC,South Carolina,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,20.8,10.2,37.7,133.0,,,,,2 or more races,"(33.998821303000454, -81.04537120699968)",FV,FV1,Q019,45,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,33.998821303000454,-81.04537120699968,27.664
2021,IA,Iowa,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,39.0,33.6,44.7,571.0,,Less than high school,,,,"(42.46940091300047, -93.81649055599968)",FV,FV1,Q019,19,Education,Less than high school,EDU,EDUHS,42.46940091300047,-93.81649055599968,222.69
2021,DC,District of Columbia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,Other,"(38.89037138500049, -77.03196112699965)",FV,FV1,Q018,11,Race/Ethnicity,Other,RACE,RACEOTH,38.89037138500049,-77.03196112699965,
2021,DE,Delaware,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,39.1,34.9,43.5,832.0,,Some college or technical school,,,,"(39.008830667000495, -75.57774116799965)",FV,FV1,Q018,10,Education,Some college or technical school,EDU,EDUCOTEC,39.008830667000495,-75.57774116799965,325.312
2021,MI,Michigan,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,40.7,36.4,45.2,716.0,,,,,Non-Hispanic Black,"(44.6613195430005, -84.71439026999968)",FV,FV1,Q018,26,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,44.6613195430005,-84.71439026999968,291.41200000000003
2021,KS,Kansas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.2,17.2,21.4,1737.0,25 - 34,,,,,"(38.34774030000045, -98.20078122699965)",FV,FV1,Q019,20,Age (years),25 - 34,AGEYR,AGEYR2534,38.34774030000045,-98.20078122699965,333.504
2021,TN,Tennessee,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,,Asian,"(35.68094058000048, -85.77449091399967)",FV,FV1,Q019,47,Race/Ethnicity,Asian,RACE,RACEASN,35.68094058000048,-85.77449091399967,
2021,AZ,Arizona,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,42.3,38.7,45.9,1233.0,35 - 44,,,,,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q018,4,Age (years),35 - 44,AGEYR,AGEYR3544,34.865970280000454,-111.76381127699972,521.559
2021,OR,Oregon,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,,Other,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q019,41,Race/Ethnicity,Other,RACE,RACEOTH,44.56744942400047,-120.15503132599969,
2021,OK,Oklahoma,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.2,17.2,21.3,2399.0,,,Female,,,"(35.47203135600046, -97.52107021399968)",FV,FV1,Q019,40,Gender,Female,GEN,FEMALE,35.47203135600046,-97.52107021399968,460.608
2021,NV,Nevada,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,42.8,38.1,47.7,812.0,,Some college or technical school,,,,"(39.493240390000494, -117.07184056399967)",FV,FV1,Q018,32,Education,Some college or technical school,EDU,EDUCOTEC,39.493240390000494,-117.07184056399967,347.536
2021,MN,Minnesota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,38.4,30.7,46.7,229.0,,,,,2 or more races,"(46.35564873600049, -94.79420050299967)",FV,FV1,Q018,27,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,46.35564873600049,-94.79420050299967,87.936
2021,MT,Montana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,15.3,13.6,17.1,2793.0,,,Female,,,"(47.06652897200047, -109.42442064499971)",FV,FV1,Q019,30,Gender,Female,GEN,FEMALE,47.06652897200047,-109.42442064499971,427.329
2021,NV,Nevada,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,40.8,27.6,55.5,73.0,,,,,Asian,"(39.493240390000494, -117.07184056399967)",FV,FV1,Q018,32,Race/Ethnicity,Asian,RACE,RACEASN,39.493240390000494,-117.07184056399967,29.784
2021,MN,Minnesota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,21.3,19.1,23.6,1588.0,25 - 34,,,,,"(46.35564873600049, -94.79420050299967)",FV,FV1,Q019,27,Age (years),25 - 34,AGEYR,AGEYR2534,46.35564873600049,-94.79420050299967,338.24399999999997
2021,TN,Tennessee,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,18.8,14.6,23.7,532.0,25 - 34,,,,,"(35.68094058000048, -85.77449091399967)",FV,FV1,Q019,47,Age (years),25 - 34,AGEYR,AGEYR2534,35.68094058000048,-85.77449091399967,100.016
2021,MN,Minnesota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,Hawaiian/Pacific Islander,"(46.35564873600049, -94.79420050299967)",FV,FV1,Q018,27,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI,46.35564873600049,-94.79420050299967,
2021,WY,Wyoming,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,22.2,18.7,26.2,980.0,,High school graduate,,,,"(43.23554134300048, -108.10983035299967)",FV,FV1,Q019,56,Education,High school graduate,EDU,EDUHSGRAD,43.23554134300048,-108.10983035299967,217.56
2021,OK,Oklahoma,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,48.1,43.5,52.7,654.0,35 - 44,,,,,"(35.47203135600046, -97.52107021399968)",FV,FV1,Q018,40,Age (years),35 - 44,AGEYR,AGEYR3544,35.47203135600046,-97.52107021399968,314.574
2021,NV,Nevada,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,38.8,33.0,45.0,386.0,,,,,Hispanic,"(39.493240390000494, -117.07184056399967)",FV,FV1,Q018,32,Race/Ethnicity,Hispanic,RACE,RACEHIS,39.493240390000494,-117.07184056399967,149.76799999999997
2021,NE,Nebraska,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,40.7,37.6,43.9,1811.0,,,,"$75,000 or greater",,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q018,31,Income,"$75,000 or greater",INC,INC75PLUS,41.6410409880005,-99.36572062299967,737.077
2021,LA,Louisiana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,26.5,23.6,29.7,1389.0,65 or older,,,,,"(31.31266064400046, -92.44568007099969)",FV,FV1,Q019,22,Age (years),65 or older,AGEYR,AGEYR65PLUS,31.31266064400046,-92.44568007099969,368.08500000000004
2021,RI,Rhode Island,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,37.9,32.7,43.5,475.0,,,,,Hispanic,"(41.70828019300046, -71.52247031399963)",FV,FV1,Q019,44,Race/Ethnicity,Hispanic,RACE,RACEHIS,41.70828019300046,-71.52247031399963,180.025
2021,ND,North Dakota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,48.9,43.8,54.0,485.0,25 - 34,,,,,"(47.47531977900047, -100.11842104899966)",FV,FV1,Q018,38,Age (years),25 - 34,AGEYR,AGEYR2534,47.47531977900047,-100.11842104899966,237.165
2021,VT,Vermont,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,27.4,19.2,37.5,200.0,,,,"Less than $15,000",,"(43.62538123900049, -72.51764079099962)",FV,FV1,Q019,50,Income,"Less than $15,000",INC,INCLESS15,43.62538123900049,-72.51764079099962,54.79999999999999
2021,TX,Texas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,39.5,33.7,45.6,854.0,,,,"$15,000 - $24,999",,"(31.827240407000488, -99.42677020599967)",FV,FV1,Q018,48,Income,"$15,000 - $24,999",INC,INC1525,31.827240407000488,-99.42677020599967,337.33000000000004
2021,AK,Alaska,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,50.1,41.3,58.8,335.0,,,,"$15,000 - $24,999",,"(64.84507995700051, -147.72205903599973)",FV,FV1,Q018,2,Income,"$15,000 - $24,999",INC,INC1525,64.84507995700051,-147.72205903599973,167.835
2021,WI,Wisconsin,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,20.4,16.5,25.0,741.0,,,,"$35,000 - $49,999",,"(44.39319117400049, -89.81637074199966)",FV,FV1,Q019,55,Income,"$35,000 - $49,999",INC,INC3550,44.39319117400049,-89.81637074199966,151.164
2021,MS,Mississippi,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,48.7,42.7,54.6,482.0,,,,"$15,000 - $24,999",,"(32.745510099000455, -89.53803082499968)",FV,FV1,Q018,28,Income,"$15,000 - $24,999",INC,INC1525,32.745510099000455,-89.53803082499968,234.734
2021,MD,Maryland,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,30.6,29.0,32.1,6626.0,,College graduate,,,,"(39.29058096400047, -76.60926011099963)",FV,FV1,Q018,24,Education,College graduate,EDU,EDUCOGRAD,39.29058096400047,-76.60926011099963,2027.556
2021,VT,Vermont,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,,Asian,"(43.62538123900049, -72.51764079099962)",FV,FV1,Q019,50,Race/Ethnicity,Asian,RACE,RACEASN,43.62538123900049,-72.51764079099962,
2021,MS,Mississippi,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,18.4,14.0,23.7,463.0,35 - 44,,,,,"(32.745510099000455, -89.53803082499968)",FV,FV1,Q019,28,Age (years),35 - 44,AGEYR,AGEYR3544,32.745510099000455,-89.53803082499968,85.192
2021,IN,Indiana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,22.4,11.8,38.2,55.0,,,,,American Indian/Alaska Native,"(39.766910452000445, -86.14996019399968)",FV,FV1,Q019,18,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,39.766910452000445,-86.14996019399968,12.319999999999999
2021,CO,Colorado,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,32.5,30.2,34.9,2448.0,65 or older,,,,,"(38.843840757000464, -106.13361092099967)",FV,FV1,Q018,8,Age (years),65 or older,AGEYR,AGEYR65PLUS,38.843840757000464,-106.13361092099967,795.6
2021,ID,Idaho,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,41.7,40.0,43.4,5204.0,,,,,Non-Hispanic White,"(43.682630005000476, -114.3637300419997)",FV,FV1,Q018,16,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,43.682630005000476,-114.3637300419997,2170.068
2021,NH,New Hampshire,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,10.8,9.3,12.6,2634.0,,College graduate,,,,"(43.65595011300047, -71.50036091999965)",FV,FV1,Q019,33,Education,College graduate,EDU,EDUCOGRAD,43.65595011300047,-71.50036091999965,284.47200000000004
2021,GA,Georgia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,22.6,20.3,25.1,2757.0,,,Male,,,"(32.83968109300048, -83.62758034599966)",FV,FV1,Q019,13,Gender,Male,GEN,MALE,32.83968109300048,-83.62758034599966,623.082
2021,NY,New York,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,36.5,35.6,37.5,32484.0,,,,,,"(42.82700103200045, -75.54397042699964)",FV,FV1,Q018,36,Total,Total,OVR,OVERALL,42.82700103200045,-75.54397042699964,11856.66
2021,ND,North Dakota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,28.7,21.7,37.1,228.0,,Less than high school,,,,"(47.47531977900047, -100.11842104899966)",FV,FV1,Q019,38,Education,Less than high school,EDU,EDUHS,47.47531977900047,-100.11842104899966,65.43599999999999
2021,FL,Florida,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,"$15,000 - $24,999",,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,12,Income,"$15,000 - $24,999",INC,INC1525,28.932040377000476,-81.92896053899966,
2021,UT,Utah,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,37.3,33.2,41.5,899.0,,,,"$25,000 - $34,999",,"(39.360700171000474, -111.58713063499971)",FV,FV1,Q018,49,Income,"$25,000 - $34,999",INC,INC2535,39.360700171000474,-111.58713063499971,335.327
2021,OH,Ohio,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,27.7,23.8,31.9,1105.0,,,,"$15,000 - $24,999",,"(40.06021014100048, -82.40426005599966)",FV,FV1,Q019,39,Income,"$15,000 - $24,999",INC,INC1525,40.06021014100048,-82.40426005599966,306.085
2021,SC,South Carolina,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,47.4,40.4,54.4,287.0,18 - 24,,,,,"(33.998821303000454, -81.04537120699968)",FV,FV1,Q018,45,Age (years),18 - 24,AGEYR,AGEYR1824,33.998821303000454,-81.04537120699968,136.03799999999998
2021,DE,Delaware,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,21.9,16.3,28.6,323.0,,,,"$35,000 - $49,999",,"(39.008830667000495, -75.57774116799965)",FV,FV1,Q019,10,Income,"$35,000 - $49,999",INC,INC3550,39.008830667000495,-75.57774116799965,70.737
2021,CO,Colorado,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,17.2,15.3,19.4,1548.0,35 - 44,,,,,"(38.843840757000464, -106.13361092099967)",FV,FV1,Q019,8,Age (years),35 - 44,AGEYR,AGEYR3544,38.843840757000464,-106.13361092099967,266.256
2021,PA,Pennsylvania,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,,Other,"(40.79373015200048, -77.86070029399963)",FV,FV1,Q019,42,Race/Ethnicity,Other,RACE,RACEOTH,40.79373015200048,-77.86070029399963,
2021,WI,Wisconsin,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,17.6,7.7,35.6,69.0,,,,,2 or more races,"(44.39319117400049, -89.81637074199966)",FV,FV1,Q019,55,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,44.39319117400049,-89.81637074199966,12.144000000000002
2021,VI,Virgin Islands,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,39.2,26.2,54.0,118.0,25 - 34,,,,,"(18.335765, -64.896335)",FV,FV1,Q019,78,Age (years),25 - 34,AGEYR,AGEYR2534,18.335765,-64.896335,46.256
2021,WV,West Virginia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,21.4,18.9,24.2,1322.0,55 - 64,,,,,"(38.66551020200046, -80.71264013499967)",FV,FV1,Q019,54,Age (years),55 - 64,AGEYR,AGEYR5564,38.66551020200046,-80.71264013499967,282.908
2021,MO,Missouri,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,48.0,45.4,50.7,3509.0,,High school graduate,,,,"(38.635790776000476, -92.56630005299968)",FV,FV1,Q018,29,Education,High school graduate,EDU,EDUHSGRAD,38.635790776000476,-92.56630005299968,1684.32
2021,WV,West Virginia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,20.6,18.8,22.5,2701.0,,,Male,,,"(38.66551020200046, -80.71264013499967)",FV,FV1,Q019,54,Gender,Male,GEN,MALE,38.66551020200046,-80.71264013499967,556.4060000000001
2021,IL,Illinois,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,38.8,35.4,42.3,1331.0,,,,Data not reported,,"(40.48501028300046, -88.99771017799969)",FV,FV1,Q018,17,Income,Data not reported,INC,INCNR,40.48501028300046,-88.99771017799969,516.428
2021,KY,Kentucky,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,22.9,17.8,28.9,305.0,18 - 24,,,,,"(37.645970271000465, -84.77497104799966)",FV,FV1,Q019,21,Age (years),18 - 24,AGEYR,AGEYR1824,37.645970271000465,-84.77497104799966,69.845
2021,GU,Guam,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,42.7,38.3,47.3,1486.0,,,,,,"(13.444304, 144.793731)",FV,FV1,Q018,66,Total,Total,OVR,OVERALL,13.444304,144.793731,634.522
2021,MO,Missouri,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,28.2,23.6,33.3,1059.0,,,,"$15,000 - $24,999",,"(38.635790776000476, -92.56630005299968)",FV,FV1,Q019,29,Income,"$15,000 - $24,999",INC,INC1525,38.635790776000476,-92.56630005299968,298.638
2021,NE,Nebraska,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,44.4,42.4,46.5,4258.0,,Some college or technical school,,,,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q018,31,Education,Some college or technical school,EDU,EDUCOTEC,41.6410409880005,-99.36572062299967,1890.5520000000001
2021,ME,Maine,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,12.5,11.1,13.9,4592.0,65 or older,,,,,"(45.254228894000505, -68.98503133599962)",FV,FV1,Q019,23,Age (years),65 or older,AGEYR,AGEYR65PLUS,45.254228894000505,-68.98503133599962,574.0
2021,MN,Minnesota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,17.6,13.6,22.5,361.0,,,,,Asian,"(46.35564873600049, -94.79420050299967)",FV,FV1,Q019,27,Race/Ethnicity,Asian,RACE,RACEASN,46.35564873600049,-94.79420050299967,63.53600000000001
2021,PA,Pennsylvania,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,18.8,16.0,22.0,977.0,45 - 54,,,,,"(40.79373015200048, -77.86070029399963)",FV,FV1,Q019,42,Age (years),45 - 54,AGEYR,AGEYR4554,40.79373015200048,-77.86070029399963,183.676
2021,ND,North Dakota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,38.3,31.7,45.3,361.0,,,,"$15,000 - $24,999",,"(47.47531977900047, -100.11842104899966)",FV,FV1,Q018,38,Income,"$15,000 - $24,999",INC,INC1525,47.47531977900047,-100.11842104899966,138.26299999999998
2021,TX,Texas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,18.2,16.4,20.2,4889.0,,,,,Non-Hispanic White,"(31.827240407000488, -99.42677020599967)",FV,FV1,Q019,48,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,31.827240407000488,-99.42677020599967,889.798
2021,AL,Alabama,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,45.9,43.9,47.9,4177.0,,,,,,"(32.84057112200048, -86.63186076199969)",FV,FV1,Q018,1,Total,Total,OVR,OVERALL,32.84057112200048,-86.63186076199969,1917.243
2021,IA,Iowa,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,31.7,29.6,33.8,3011.0,65 or older,,,,,"(42.46940091300047, -93.81649055599968)",FV,FV1,Q018,19,Age (years),65 or older,AGEYR,AGEYR65PLUS,42.46940091300047,-93.81649055599968,954.487
2021,NJ,New Jersey,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,21.0,18.1,24.2,1150.0,55 - 64,,,,,"(40.13057004800049, -74.27369128799967)",FV,FV1,Q019,34,Age (years),55 - 64,AGEYR,AGEYR5564,40.13057004800049,-74.27369128799967,241.5
2021,MA,Massachusetts,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,Hawaiian/Pacific Islander,"(42.27687047000046, -72.08269067499964)",FV,FV1,Q018,25,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI,42.27687047000046,-72.08269067499964,
2021,WA,Washington,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,39.1,37.0,41.3,3407.0,,Some college or technical school,,,,"(47.52227862900048, -120.47001078999972)",FV,FV1,Q018,53,Education,Some college or technical school,EDU,EDUCOTEC,47.52227862900048,-120.47001078999972,1332.137
2021,SC,South Carolina,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.9,17.0,23.2,1186.0,45 - 54,,,,,"(33.998821303000454, -81.04537120699968)",FV,FV1,Q019,45,Age (years),45 - 54,AGEYR,AGEYR4554,33.998821303000454,-81.04537120699968,236.01399999999998
2021,MD,Maryland,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,33.4,30.6,36.4,1736.0,35 - 44,,,,,"(39.29058096400047, -76.60926011099963)",FV,FV1,Q018,24,Age (years),35 - 44,AGEYR,AGEYR3544,39.29058096400047,-76.60926011099963,579.824
2021,CT,Connecticut,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,46.1,39.9,52.4,416.0,18 - 24,,,,,"(41.56266102000046, -72.64984095199964)",FV,FV1,Q018,9,Age (years),18 - 24,AGEYR,AGEYR1824,41.56266102000046,-72.64984095199964,191.776
2021,OH,Ohio,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,47.2,44.9,49.5,3792.0,,High school graduate,,,,"(40.06021014100048, -82.40426005599966)",FV,FV1,Q018,39,Education,High school graduate,EDU,EDUHSGRAD,40.06021014100048,-82.40426005599966,1789.824
2021,ME,Maine,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,Non-Hispanic Black,"(45.254228894000505, -68.98503133599962)",FV,FV1,Q018,23,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,45.254228894000505,-68.98503133599962,
2021,VT,Vermont,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,10.8,9.0,12.8,3060.0,,,Female,,,"(43.62538123900049, -72.51764079099962)",FV,FV1,Q019,50,Gender,Female,GEN,FEMALE,43.62538123900049,-72.51764079099962,330.48
2021,GA,Georgia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,43.0,37.5,48.7,713.0,,,,"$25,000 - $34,999",,"(32.83968109300048, -83.62758034599966)",FV,FV1,Q018,13,Income,"$25,000 - $34,999",INC,INC2535,32.83968109300048,-83.62758034599966,306.59
2021,CT,Connecticut,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,36.4,32.1,40.9,855.0,,,,"$50,000 - $74,999",,"(41.56266102000046, -72.64984095199964)",FV,FV1,Q018,9,Income,"$50,000 - $74,999",INC,INC5075,41.56266102000046,-72.64984095199964,311.21999999999997
2021,UT,Utah,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,15.7,13.4,18.3,1392.0,,,,"$75,000 or greater",,"(39.360700171000474, -111.58713063499971)",FV,FV1,Q019,49,Income,"$75,000 or greater",INC,INC75PLUS,39.360700171000474,-111.58713063499971,218.544
2021,GU,Guam,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,38.2,25.8,52.4,82.0,,Less than high school,,,,"(13.444304, 144.793731)",FV,FV1,Q018,66,Education,Less than high school,EDU,EDUHS,13.444304,144.793731,31.324
2021,PR,Puerto Rico,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,Non-Hispanic White,"(18.220833, -66.590149)",FV,FV1,Q018,72,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,18.220833,-66.590149,
2021,DC,District of Columbia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,23.9,19.8,28.5,820.0,,,,,Non-Hispanic Black,"(38.89037138500049, -77.03196112699965)",FV,FV1,Q019,11,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,38.89037138500049,-77.03196112699965,195.98
2021,NJ,New Jersey,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,39.2,37.0,41.5,3189.0,,,Male,,,"(40.13057004800049, -74.27369128799967)",FV,FV1,Q018,34,Gender,Male,GEN,MALE,40.13057004800049,-74.27369128799967,1250.088
2021,MI,Michigan,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,29.0,22.9,36.0,259.0,,Less than high school,,,,"(44.6613195430005, -84.71439026999968)",FV,FV1,Q019,26,Education,Less than high school,EDU,EDUHS,44.6613195430005,-84.71439026999968,75.11
2021,NC,North Carolina,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,23.8,20.7,27.3,1035.0,,High school graduate,,,,"(35.466220975000454, -79.15925046299964)",FV,FV1,Q019,37,Education,High school graduate,EDU,EDUHSGRAD,35.466220975000454,-79.15925046299964,246.33
2021,VT,Vermont,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,33.9,32.0,35.9,5314.0,,,,,Non-Hispanic White,"(43.62538123900049, -72.51764079099962)",FV,FV1,Q018,50,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,43.62538123900049,-72.51764079099962,1801.446
2021,US,National,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,40.2,39.1,41.3,26412.0,,,,,Non-Hispanic Black,,FV,FV1,Q018,59,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,,,10617.624
2021,DE,Delaware,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,35.4,31.9,39.2,1102.0,65 or older,,,,,"(39.008830667000495, -75.57774116799965)",FV,FV1,Q018,10,Age (years),65 or older,AGEYR,AGEYR65PLUS,39.008830667000495,-75.57774116799965,390.108
